"first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2024-04-09 17:48:06", "1255258", "adef767baac862343cb11aef2f3e2928", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-09 17:47:52", "1255098", "89562223ad08c64afab5ac2e7d2f5c01", "md5_hash", "payload", "win.neshta", "None", "neshta", "", "95", "None", "None", "0", "Grim"
"2024-04-09 17:47:50", "1255101", "00c352e9ca0fe7e8def96a60c3c5aed8", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-09 17:47:49", "1255106", "adbce3c112de908d75a52ef02e3b2304", "md5_hash", "payload", "win.troystealer", "None", "troystealer", "", "95", "None", "None", "0", "Grim"
"2024-04-09 17:47:47", "1255109", "6632958e4bc956ba220190e0d3bf3e3f", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-09 17:47:45", "1255116", "d9a13bb5645fe754cdc2a10a638660f4", "md5_hash", "payload", "win.rhadamanthys", "None", "Rhadamanthys", "", "95", "None", "None", "0", "Grim"
"2024-04-09 17:46:15", "1255094", "2bc6e494ad1dffc7fa6e818dd8a57f16", "md5_hash", "payload", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:38", "1254913", "916d856d1e737ebe265fb8da39a3536f", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:35", "1254910", "d538e8de17038cd388104905e7abcc26", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:32", "1254907", "85805698fc83db78ce735977b3b64c34", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:29", "1254904", "d1889aa2859240e0f6d95ff549ba6930", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:26", "1254901", "0f590a7d7c99e395fa9aaa1159e00fb3", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:23", "1254898", "cf3c1a79f90b4d7f79ff1a8c769b5557", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:20", "1254895", "3b9df1a72f00adf98ae6b7fb83a2b4d2", "md5_hash", "payload", "win.strelastealer", "None", "StrelaStealer", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:16", "1254892", "5a76662eab49a9193794988b9678c112", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:10", "1254889", "71e2afeb418b990a2589fe780567a56b", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:50:03", "1254886", "6f6d762621c883209ea2b895d68b9e62", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:59", "1254883", "dcda6c30ff9ba1d3bd93e6ca18a7fbbf", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:56", "1254880", "9b392c0b98c0e38de0ff4cad6b8fed75", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:53", "1254877", "aa748f31a730983c861a6615937b113d", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:50", "1254874", "b8185fd04dbe1c2ef2ec8fbabbb18632", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:47", "1254871", "b0d93933d118e0736edd9c77579599a2", "md5_hash", "payload", "win.vidar", "None", "Vidar", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:44", "1254868", "d1a1dc0f59c38aead3a03af3abbed8a0", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:41", "1254865", "5d704983cb96dfc912d22808db79b2fe", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:38", "1254862", "8d9616f1109a6520eaf25182d3daf77c", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:35", "1254859", "3409ec31554197607ea779cd7f47f3d9", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:32", "1254856", "eb12d8d794cf494a7c77e1b82f4305f7", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:29", "1254853", "f4978dc76fe8bc2d424af0424f0c5b0f", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:26", "1254850", "3cb9cb5e9abdb2de5871beb7d76ecee3", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:24", "1254847", "c626054ea75c76e90aca83d4e8581aa7", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:20", "1254844", "36545c6a3da1728fc095d18e84c6bb5b", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:17", "1254841", "dc59e080bc0be8cee52ec9e79ccc7e82", "md5_hash", "payload", "win.krakenkeylogger", "None", "KrakenKeylogger", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:15", "1254838", "5e13199a94cf8664e5bfbe2f68d4738e", "md5_hash", "payload", "win.troystealer", "None", "troystealer", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:11", "1254835", "10d4e066efcd44d9747d5d2cbe8995ce", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:08", "1254832", "86eb33340da5adfa46c9ebab4e288f23", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:05", "1254829", "05fc8c317d930cb9a38241e2acd12b6b", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:49:02", "1254826", "e6de808871a83b896d2ba00bc4e1f6e3", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:59", "1254823", "3363b484ada3d4d5ab497beda572c5ae", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:56", "1254820", "78c51173c7c54100efb7d048fc8e827b", "md5_hash", "payload", "win.troystealer", "None", "troystealer", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:53", "1254817", "222d05295014f8974d6e358e1507770e", "md5_hash", "payload", "win.krakenkeylogger", "None", "KrakenKeylogger", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:50", "1254814", "820a3ade23cbc5ae06e03329e0da2f79", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:47", "1254811", "9facab65728f70e77b8b9d4b63c56990", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:44", "1254808", "9628e48611db87c29d8b8e58f3166125", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:42", "1254805", "06f4db3d8c745e7eafa77eeb99f7b814", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:39", "1254802", "d66b1d7ddd089e175c3d8659262acafa", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:36", "1254799", "460e5033693fc69df754cd6f0303cb94", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:33", "1254796", "8a8567108b8dc359905ae398bad6aaec", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:30", "1254793", "9cbb9c5c897f8e5dacfe1f78e61aeb95", "md5_hash", "payload", "win.revenge_rat", "Revetrat", "Revenge RAT", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:27", "1254790", "cfeae297e7b47d957e9e275ede703064", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:24", "1254787", "a13c0a9fdcd490c3b45ec7c0abeda6f0", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:21", "1254784", "28ae54354ea59932122e573f8e02a1d5", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:18", "1254781", "034cc47f89a088a84a35200a3a6af32f", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:15", "1254778", "4c7cdc3fbdb23571478a2fa1e63d8baa", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:11", "1254775", "7a698634ca19583a33eebad7e816507f", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:08", "1254772", "f34bc41937c2c8c8576b6fe0daae997a", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:05", "1254769", "3c799830186bb6a7d63083ba711c551d", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:48:02", "1254766", "51d30ef65642af490373320582d1e2dd", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:59", "1254763", "e121298a3f3e2bc3f8c921396cbaac54", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:55", "1254760", "a8cf6c5197e4e7603a5b164cf153e44d", "md5_hash", "payload", "win.sigloader", "None", "SigLoader", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:52", "1254757", "f5b081e53c163a0964387a8228590e5e", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:49", "1254754", "3d612fe289b02bd137f82a4a938ba550", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:46", "1254751", "73ce2cfe2cd63f4b52a7617d9b6c0221", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:43", "1254748", "102be22cf6400173c8ae309c08f33c0d", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:41", "1254745", "bab1ae18e0c6fa73024de26862585921", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:37", "1254742", "61d343222c270b50fdf882011222e435", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:34", "1254739", "073875ab91d2b6b1a10a591afcfed929", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:31", "1254736", "758e72ec7be3ccdaa3cd4d30fb68ee7e", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:28", "1254733", "95871fd05584a795e65e04be7e42a83f", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:26", "1254730", "032b6917cc18691519b11513f5baf18b", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:22", "1254727", "ccfdbf07643aed4c333fad91828e4a80", "md5_hash", "payload", "win.krakenkeylogger", "None", "KrakenKeylogger", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:19", "1254724", "84a55bde6e58d31758af1dca6460042e", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:16", "1254721", "09dea8bdab6ef035c84e2462d3897063", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:13", "1254718", "c45076e16f041e22f7d7acf7806e5aef", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:10", "1254715", "a986f44963a746f2d1e29b4c5c9a02e4", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:08", "1254712", "058beea49b5d229287b38e1a858fcbbf", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:05", "1254709", "84f8ff6b2b21f0498a06f7b3f91b5975", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:47:02", "1254706", "a105f2155a96599b84ac695b7fa768ad", "md5_hash", "payload", "win.sigloader", "None", "SigLoader", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:46:59", "1254703", "3cb7a144c3a7d35a77044c167749f84d", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:46:56", "1254700", "dafd0feecf2b750ae88ac5fb55e2ed3b", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:46:52", "1254697", "2b3db8d53b4fe69415dc9acf8665ce8c", "md5_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:46:49", "1254694", "b929f48f7ca66cfacbf094b14b2814a7", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:46:45", "1254691", "9b7a1803cad3e79cb6449558d5ce938f", "md5_hash", "payload", "win.krakenkeylogger", "None", "KrakenKeylogger", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:46:42", "1254688", "52dbf187bfca587ebea10ae40b169059", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:46:39", "1254685", "1f474a80ef53faf305ef6e0c1f3c6eab", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-08 14:46:35", "1254682", "c24b65d3318d94c0c913784a4e991c1b", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:32:11", "1253837", "2ab36b7875f2b5a876377164b3b609f2", "md5_hash", "payload", "win.recordbreaker", "None", "RecordBreaker", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:32:08", "1253834", "42ccbe82ed5e8371bb22119c15839d2f", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:32:05", "1253831", "71be9f51632e4bed46fbcddb42abeec3", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:32:03", "1253828", "2f0f688519cf6a7d3a73102fb0a67d43", "md5_hash", "payload", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:32:00", "1253825", "3a320c1c60a4c3f1b21f44a6dfd1ef7c", "md5_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:57", "1253822", "5fe4e1859b1bd6b42919a10ef385cde3", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:54", "1253819", "9abf6b1356f0ae994b17e9c6708811d2", "md5_hash", "payload", "win.salgorea", "BadCake", "Salgorea", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:51", "1253816", "3dfe6ff32db8cd1e7f6b2fba4c308836", "md5_hash", "payload", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:48", "1253813", "f429810f03b2e5472f51f22dbbf6f165", "md5_hash", "payload", "win.webmonitor", "RevCode", "WebMonitor RAT", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:45", "1253810", "21967bfb7cd7b9091946ed7cbe908f06", "md5_hash", "payload", "win.meduza", "None", "Meduza Stealer", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:42", "1253807", "858bb0a3b4fa6a54586402e3ee117076", "md5_hash", "payload", "win.privateloader", "None", "PrivateLoader", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:39", "1253804", "ca4e17f76bf0bdb4791f131a82aca295", "md5_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:37", "1253801", "0851e3254acbcd481d2423e3726d23fa", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:34", "1253798", "9b7e70f3b5a86ca521eb20529771a83b", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:31", "1253795", "10e2a14bbd30f30c2cb7260741a3d70f", "md5_hash", "payload", "win.krakenkeylogger", "None", "KrakenKeylogger", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:28", "1253792", "2e8375fdb3c256e12a31c39e2e7a1e84", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:25", "1253789", "217545aa229869e2829dd537f5ff02c6", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:23", "1253786", "33ca619f5aae7dde066b00dfedd42318", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:15", "1253783", "80f06c00d25085998f27d18e82934b12", "md5_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:12", "1253780", "245e1ca01de158a5849b064486bdbf15", "md5_hash", "payload", "win.remoteadmin", "None", "RemoteAdmin", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:09", "1253777", "c1eff3689daf9190061421fb035524f0", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:06", "1253774", "7fbd594db1c6dee5bfb38d299a4e0644", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:03", "1253771", "6a4868f4083fe5cac5a947124139d094", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:31:00", "1253768", "4b29ebcc6b27f24d7616f6a395e7e2ac", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:57", "1253765", "8fac5e61273c3395030fd331b536db36", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:54", "1253762", "129185a60b5d4e7a398cbc0376306b84", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:51", "1253759", "25a46527b42b425083fe4778768f2073", "md5_hash", "payload", "win.krakenkeylogger", "None", "KrakenKeylogger", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:49", "1253756", "b195643d6d8c3f81c7409533ad14726c", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:45", "1253753", "08351b82ff3f0f7954820a2dc454c73c", "md5_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:42", "1253750", "03185509fd3c2049319609ea04a32859", "md5_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:39", "1253747", "219ef06e5b58fcf3134f362ca6073c06", "md5_hash", "payload", "win.danabot", "None", "DanaBot", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:37", "1253744", "0c72285fcd2eda1574978a9b01f5d58b", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:34", "1253741", "d2c2dde3149468200fb0700ae8c37e51", "md5_hash", "payload", "win.sigloader", "None", "SigLoader", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:29", "1253738", "77b7263eec00863fe3fba31f14822fb4", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:26", "1253735", "221a213c2028369875efee2658550a14", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:22", "1253732", "e4604ef80b174aa323453b26d93801fd", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:18", "1253729", "7b09acb6cc6425fade98408ec43bfcd3", "md5_hash", "payload", "win.smokeloader", "Dofoil,Sharik,Smoke,Smoke Loader", "SmokeLoader", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:11", "1253726", "a3ff800ba91a6a567f854274dcdde460", "md5_hash", "payload", "win.smokeloader", "Dofoil,Sharik,Smoke,Smoke Loader", "SmokeLoader", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:30:01", "1253723", "ce940226f7474d08c76e33eb90fbe1c6", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:58", "1253720", "10a4cb3233c444bcf6211100ab9bad9a", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:55", "1253717", "365611c6c550f6b4d41e017b7f658975", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:47", "1253714", "636a54861ddd167065f294cc76fca7ba", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:44", "1253711", "2d98cd979f2101fc7f4f6607355ba9dd", "md5_hash", "payload", "win.stealc", "None", "Stealc", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:39", "1253708", "9e45eb13dbf6923fcfe9cf240c55062a", "md5_hash", "payload", "win.socks5_systemz", "None", "Socks5 Systemz", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:37", "1253705", "31b0f56a8bb3f5fcc3b8bfecb2684ce0", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:34", "1253702", "84769b547718b68fface344354cf26a7", "md5_hash", "payload", "win.njrat", "Bladabindi,Lime-Worm", "NjRAT", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:29", "1253699", "a2559743b14ba6fbfdb54112ec7addf9", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:25", "1253696", "f162051a9bbf0654b6e528b601b048b5", "md5_hash", "payload", "win.ave_maria", "AVE_MARIA,AveMariaRAT,Warzone RAT,WarzoneRAT,avemaria", "Ave Maria", "", "95", "None", "None", "0", "Grim"
"2024-04-05 15:29:22", "1253693", "10bdf4a0ad2aca2cc323434b00d89958", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "95", "None", "None", "0", "Grim"
